STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,YearMonth,monthly_avg_temp
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-22,0,80,87,NA,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-23,0,80,88,74,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-24,0,81,NA,NA,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-25,0,80,87,74,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-26,0,77,NA,NA,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-27,0,78,NA,72,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-28,0,78,NA,NA,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-29,0,79,86,NA,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-09-30,0,80,NA,74,1990-09,77.75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-01,0,81,NA,74,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-02,0,78,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-03,0,78,88,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-04,0,78,NA,75,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-05,0.01,80,89,74,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-06,0,77,NA,73,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-07,0.51,79,86,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-08,0.2,79,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-09,0,82,NA,75,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-10,0,81,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-11,0.08,81,89,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-12,0.01,80,NA,76,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-13,0,82,89,74,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-14,0,78,NA,73,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-15,0.28,80,NA,71,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-16,0,81,88,74,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-17,0,79,83,75,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-18,0,77,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-19,0,81,NA,72,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-20,0,82,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-21,0,82,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-22,0,81,NA,76,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-23,0,83,88,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-24,0,83,90,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-25,0.08,83,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-26,0,82,NA,75,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-27,0,81,NA,75,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-28,0,82,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-29,0,83,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-30,0,83,NA,76,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-10-31,0,83,NA,NA,1990-10,79.46153846153847
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-01,0,83,NA,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-02,0.75,79,86,71,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-03,0,82,NA,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-04,0,82,89,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-05,0,84,90,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-06,0,82,NA,74,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-07,0,82,NA,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-08,0,83,90,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-09,0,82,NA,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-10,0,81,88,73,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-11,0,81,NA,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-12,0.02,83,NA,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-13,0,83,90,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-14,0,83,91,77,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-15,0,82,89,75,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-16,0,83,NA,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-17,0,83,91,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-18,0,83,NA,77,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-19,0,83,90,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-20,0,82,NA,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-21,0,83,NA,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-22,0,83,91,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-23,0,82,NA,76,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-24,0,82,NA,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-25,0,83,NA,77,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-26,0,84,NA,77,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-27,0.04,81,NA,77,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-28,0,82,89,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-29,0,83,NA,NA,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-30,0,83,NA,77,1990-11,81.13725490196079
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-01,0,84,NA,78,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-02,0,82,92,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-03,0,83,NA,76,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-04,0,83,90,77,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-05,0,83,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-06,0.2,82,NA,69,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-07,0,78,88,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-08,0.12,78,NA,74,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-09,0,83,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-10,0,81,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-11,0,81,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-12,0,81,NA,76,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-13,0,78,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-14,0,81,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-15,0,81,NA,75,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-16,0,82,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-17,0.83,80,88,70,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-18,0,81,NA,75,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-19,0,82,NA,76,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-20,0,85,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-21,0,80,NA,75,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-22,0,86,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-23,0,80,90,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-25,0,84,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-26,0,81,NA,73,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-27,0,83,NA,73,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-28,0,83,NA,73,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-29,0,83,NA,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-30,0,81,NA,73,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-31,0,84,90,NA,1990-12,80.8923076923077
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-01,0,79,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-02,0,81,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-03,0,82,NA,72,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-04,0,83,89,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-05,0,82,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-06,0,83,91,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-07,0,83,NA,74,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-08,0,81,90,75,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-09,0,84,NA,76,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-10,0,88,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-11,0,84,NA,78,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-12,0,86,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-13,0,84,NA,77,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-14,0,85,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-15,0,84,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-16,0,84,NA,78,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-17,0,83,NA,78,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-18,0,87,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-19,0,84,NA,72,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-20,0,85,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-21,0,82,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-22,0,84,90,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-23,0,83,NA,76,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-24,0,82,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-25,0,85,90,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-26,0,82,90,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-27,0,84,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-28,0,83,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-29,0.51,81,NA,71,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-30,0,84,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-31,0,83,NA,NA,1991-01,82.92857142857143
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-01,0,84,NA,74,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-02,0,85,90,78,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-03,0,83,NA,76,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-04,0,85,NA,NA,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-05,0,83,NA,76,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-06,0,82,NA,78,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-07,0,82,NA,NA,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-08,0,81,89,NA,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-09,0,84,NA,78,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-10,0,84,NA,NA,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-11,0,83,NA,77,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-12,0,82,NA,NA,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-13,0,83,NA,NA,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-14,0,84,NA,68,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-15,0,81,NA,77,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-16,0,85,NA,78,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-17,0,81,NA,79,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-18,0,84,NA,76,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-19,0,85,NA,78,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-20,0,82,90,79,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-21,0,81,NA,79,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-22,0,85,NA,76,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-23,0,85,NA,79,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-26,0,87,NA,76,1991-02,83.075
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-01,0.24,83,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-07,0,83,92,77,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-09,0,83,91,77,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-12,0,82,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-13,0,84,94,75,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-14,0,83,91,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-15,0,81,NA,77,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-17,0,85,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-18,0,78,NA,77,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-19,0,82,88,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-20,0,86,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-21,0,84,NA,79,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-22,0,83,NA,76,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-23,0,83,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-24,0,88,94,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-25,0,85,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-26,0,86,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-27,0,84,93,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-28,0,83,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-29,0,86,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-30,0,83,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-31,0,88,NA,NA,1991-03,83.09375
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-01,0,83,92,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-02,3.43,80,NA,70,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-03,3.46,82,NA,73,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-04,0,83,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-05,0,83,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-06,0.47,80,NA,72,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-07,0,80,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-08,0,84,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-09,0,83,NA,77,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-10,0.31,76,NA,69,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-11,0,82,NA,74,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-12,0,83,NA,76,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-13,0,83,NA,78,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-14,0,83,NA,76,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-15,0,83,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-16,0,85,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-17,0,84,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-18,0,81,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-19,0,87,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-20,1.3,78,82,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-21,0.12,83,87,72,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-22,0,83,89,76,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-23,0,83,NA,78,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-24,0,84,90,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-25,0,81,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-26,0,83,NA,76,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-27,0,84,NA,74,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-28,0,79,NA,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-29,0,84,91,74,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-30,0,78,85,NA,1991-04,81.93333333333334
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-01,0,80,88,71,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-02,0,83,89,75,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-03,0,84,90,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-04,0,84,NA,77,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-05,0.04,84,NA,77,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-06,0,83,90,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-07,0,84,90,78,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-08,0,85,NA,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-09,0,84,NA,79,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-10,0,81,91,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-11,0,84,NA,77,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-12,0,85,NA,77,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-13,0,81,90,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-14,2.64,79,86,73,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-15,0,83,NA,76,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-16,0.02,84,90,77,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-17,0,83,NA,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-18,0,83,88,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-19,0.16,82,NA,75,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-20,0.47,79,81,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-21,0,81,NA,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-23,0,82,86,76,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-24,0.63,79,NA,74,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-25,2.01,80,NA,71,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-26,0,77,80,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-27,0.87,80,NA,73,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-28,0,79,NA,NA,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-29,0.39,78,83,73,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-30,1.54,80,NA,74,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-31,0,82,87,75,1991-05,80.33333333333333
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-01,0,83,NA,NA,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-02,0,81,NA,NA,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-03,0,77,NA,NA,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-04,0,82,NA,74,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-05,0.04,80,NA,77,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-06,0.2,81,NA,77,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-07,0,81,NA,77,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-08,0.02,81,NA,76,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-09,0,81,NA,76,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-10,0,82,NA,NA,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-11,0,81,NA,77,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-12,0.04,78,NA,77,1991-06,80.57522123893806
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-13,1.81,80,85,76,1991-06,80.57522123893806
